Наименование;Емайл;Телефон1;Сайт;id;id родителя;Адрес;местоположение
МеталлоГрад;;73852289737;www.metallograd22.ru;563478234602690;563486824418307;Россия, Алтайский край, Барнаул, микрорайон Восточный, Бриллиантовая улица, 30;POINT(83.763202 53.382882)
МеталлоГрад;;73852289737;www.metallograd22.ru;563478234602690;563486824418307;Россия, Алтайский край, Барнаул, микрорайон Восточный, Бриллиантовая улица, 30;POINT(83.763202 53.382882)
Барнаульская металлокомпания+;bmk.plus@mail.ru;73852529953;;563478234983456;563486824586330;Россия, Алтайский край, Барнаул, проспект Калинина, 15В;POINT(83.764927 53.366261)
Барнаульская металлокомпания+;bmk.plus@mail.ru;73852529953;;563478234983456;563486824586330;Россия, Алтайский край, Барнаул, проспект Калинина, 15В;POINT(83.764927 53.366261)
Барнаульская металлокомпания+;bmk.plus@mail.ru;73852465519;;563478235221113;563486824586330;Россия, Алтайский край, Барнаул, улица Попова, 254Д;POINT(83.628473 53.321571)
Кварцит;;73852636266;кварцит22.рф;563478234767737;563486824594009;Россия, Алтайский край, Барнаул, Промышленная улица, 100к18;POINT(83.799512 53.346124)
АлМет;;73852358102;almet22.ru;563478234783399;563486824604407;Россия, Алтайский край, Барнаул, улица Кулагина, 18А;POINT(83.772832 53.3741)
АлМет;;73853246040;almet22.ru;563478234784567;563486824604407;Россия, Алтайский край, Новоалтайск, улица Ударника, 1/3;POINT(83.940161 53.384128)
АлМет;;73852358102;almet22.ru;563478234783399;563486824604407;Россия, Алтайский край, Барнаул, улица Кулагина, 18А;POINT(83.772832 53.3741)
АлМет;;73853246040;almet22.ru;563478234784567;563486824604407;Россия, Алтайский край, Новоалтайск, улица Ударника, 1/3;POINT(83.940161 53.384128)
Доброе сердце;;79039927415;www.akoodobroeserdce.ru;563478234801064;563486824611399;Россия, Алтайский край, Барнаул, Привокзальная улица, 5А;POINT(83.761917 53.354063)
АлтайСплав;;79132272216;frigatecroup.ru;563478235226482;563486824728411;Россия, Алтайский край, Новоалтайск, улица Промплощадка, 10/3;POINT(83.920829 53.434418)
АлтайСплав;;79132272216;frigatecroup.ru;563478235226482;563486824728411;Россия, Алтайский край, Новоалтайск, улица Промплощадка, 10/3;POINT(83.920829 53.434418)
НовоМет;;73852266463;;563478235033451;563486824735425;Россия, Алтайский край, Барнаул, микрорайон Восточный, Рубцовская улица, 5;POINT(83.787762 53.380986)
НовоМет;;73852581401;;70000001019564600;563486824735425;Россия, Алтайский край, Барнаул, улица Мамонтова, 301;POINT(83.770281 53.318758)
НовоМет;;73852266463;;563478235033451;563486824735425;Россия, Алтайский край, Барнаул, микрорайон Восточный, Рубцовская улица, 5;POINT(83.787762 53.380986)
НовоМет;;73852581401;;70000001019564600;563486824735425;Россия, Алтайский край, Барнаул, улица Мамонтова, 301;POINT(83.770281 53.318758)
ПРОММЕТПЛАСТ;;79059822822;www.prommetplast.ru;70000001032070100;563486824735443;Россия, Алтайский край, Барнаул, Трактовая улица, 47;POINT(83.619813 53.311652)
ПРОММЕТПЛАСТ;;79059822822;www.prommetplast.ru;70000001032070100;563486824735443;Россия, Алтайский край, Барнаул, микрорайон ВРЗ, Фабричная улица, 2;POINT(83.799126 53.359684)
ПРОММЕТПЛАСТ;;73852534776;www.prommetplast.ru;70000001032390700;563486824735443;Россия, Алтайский край, Барнаул, проспект Калинина, 116Г;POINT(83.743897 53.386749)
БСЗ-Ресурс;;79833853795;;563478235071023;563486824754172;Россия, Алтайский край, Барнаул, улица Кулагина, 28;POINT(83.780414 53.37359)
БСЗ-Ресурс;;79833853795;;563478235071023;563486824754172;Россия, Алтайский край, Барнаул, улица Кулагина, 28;POINT(83.780414 53.37359)
Компания по приему металлолома;;79132157804;;563478235215967;563486824827766;Россия, Алтайский край, Барнаул, улица Короленко, 118к3;POINT(83.776812 53.330058)
Компания по приему металлолома;;79132157804;;563478235215967;563486824827766;Россия, Алтайский край, Барнаул, улица Короленко, 118к3;POINT(83.776812 53.330058)
Компания по приему металлолома;;79133652315;;70000001024990900;563486824827766;Россия, Алтайский край, Барнаул, Интернациональная улица, 304;POINT(83.747814 53.323432)
Компания по приему металлолома;;79132157804;;70000001037386900;563486824827766;Россия, Алтайский край, Барнаул, улица Ползунова, 59А;POINT(83.77727 53.324702)
Торгово-производственная компания;;79609560202;;563479234550591;563487924430308;Россия, Алтайский край, Барнаул, улица Фурманова, 28В;POINT(83.726057 53.337495)
ТСК плюс;skmetall2013@yandex.ru;73852774454;barnaullom.ru;563478235073411;563487924749818;Россия, Алтайский край, Барнаул, улица Смирнова, 10;POINT(83.741121 53.366895)
ТСК плюс;skmetall2013@yandex.ru;73852601193;barnaullom.ru;70000001006561800;563487924749818;Россия, Алтайский край, Барнаул, Трактовая улица, 19;POINT(83.610857 53.325137)
ТСК плюс;skmetall2013@yandex.ru;73852774454;barnaullom.ru;563478235073411;563487924749818;Россия, Алтайский край, Барнаул, улица Смирнова, 10;POINT(83.741121 53.366895)
ТСК плюс;skmetall2013@yandex.ru;73852601193;barnaullom.ru;70000001006561800;563487924749818;Россия, Алтайский край, Барнаул, Трактовая улица, 19;POINT(83.610857 53.325137)
ТСК плюс;skmetall2013@yandex.ru;79039107885;barnaullom.ru;70000001028948200;563487924749818;Россия, Алтайский край, Барнаул, Власихинская улица, 127/3;POINT(83.658935 53.330386)
ТСК плюс;skmetall2013@yandex.ru;73852601193;barnaullom.ru;70000001033816600;563487924749818;Россия, Алтайский край, Барнаул, проспект Коммунаров, 55А;POINT(83.746673 53.353697)
ТСК плюс;skmetall2013@yandex.ru;79237288233;barnaullom.ru;70000001036676500;563487924749818;Россия, Алтайский край, Барнаул, проспект Космонавтов, 65;POINT(83.662968 53.38857)
ТСК плюс;skmetall2013@yandex.ru;73852236223;barnaullom.ru;70000001036676600;563487924749818;Россия, Алтайский край, Барнаул, Власихинская улица, 45к2;POINT(83.730432 53.334962)
ТСК плюс;skmetall2013@yandex.ru;79039107885;barnaullom.ru;70000001041820900;563487924749818;Россия, Алтайский край, Барнаул, Новороссийская улица, 45;POINT(83.724566 53.35058)
Кузбасметтранс;;;;704215722759336;704224312693370;Россия, Кемерово, Железнодорожная улица, 41;POINT(86.039183 55.356713)
Люцина;;73842331919;;704215722759338;704224312693372;Россия, Кемерово, улица Тухачевского, 58А;POINT(86.147079 55.312563)
Втормет;;79236237242;www.втормет42.рф;704215722949456;704224312693683;Россия, Кемерово, Спасательная улица, 49;POINT(85.966734 55.320232)
Втормет;;79050657040;www.втормет42.рф;704215722949457;704224312693683;Россия, Кемерово, Кузнецкий проспект, 232;POINT(86.043369 55.31783)
Втормет;;79049678684;www.втормет42.рф;70000001021578200;704224312693683;Россия, Кемерово, Кооперативная улица, 5А;POINT(86.051445 55.361534)
Втормет;;79617150387;www.втормет42.рф;70000001032228000;704224312693683;Россия, Кемерово, улица Терешковой, 54;POINT(86.160617 55.318962)
Втормет;;79236237242;www.втормет42.рф;704215722949456;704224312693683;Россия, Кемерово, Спасательная улица, 49;POINT(85.966734 55.320232)
Втормет;;79050657040;www.втормет42.рф;704215722949457;704224312693683;Россия, Кемерово, Кузнецкий проспект, 232;POINT(86.043369 55.31783)
